ID,Name,Address,City,State,Zip,Latitude,Longitude,ShapeName,ShapeType,ShapeDistance,Households,Total_Population,Mosaic_A,Mosaic_A01,Mosaic_A02,Mosaic_A03,Mosaic_A04,Mosaic_A05,Mosaic_A06,Mosaic_A_Pct,Mosaic_A01_Pct,Mosaic_A02_Pct,Mosaic_A03_Pct,Mosaic_A04_Pct,Mosaic_A05_Pct,Mosaic_A06_Pct,Median_HH_Income,Kids_250k,Kids_500k,HH_GT_250k,HH_GT_500k,HH_GT_250k_Pct,HH_GT_500k_Pct
1,100001,,,,,42.585000,-71.535000,20 minute Drive Time,P,20,17517.499103145743,46594.60450590439,2744.3148540545135,1298.9451758400239,4.2285392984958436,482.59913669873049,141.72849642050741,816.4505428337543,0.362962962962963,0.156661338350615,0.0741512911284672,0.00024138943998784,0.0275495453921312,0.0080906809577091,0.0466077114105368,2.07200217808365E-05,140177.76491384,858.23237329379538,329.27239965411854,2409.2254769465617,924.33177632005777,0.13753250180066631,0.0527661951559095
10,100010,,,,,42.585000,-71.400000,20 minute Drive Time,P,20,18940.09971483066,49648.835341663595,2718.4127780476524,1289.3790209994686,6.6610681329339192,404.90481408330567,254.94991126644368,762.51796356549232,0,0.143526846161166,0.0680766754353382,0.000351691291662953,0.0213781775270303,0.0134608536969217,0.0402594482102129,0,135001.263050284,814.511510771916,310.44445860372184,2402.4122171608851,915.65993879284269,0.12684263828240172,0.0483450431929803
100,100100,,,,,42.570000,-70.845000,20 minute Drive Time,P,20,22738.811625353163,58392.497316244495,2280.618986124618,1314.1943389811254,57.1619036457458,162.35905835513026,321.6299616200053,419.41489606875029,5.8588274538810889,0.100296313796003,0.0577952076227165,0.00251384745111358,0.00714017341935778,0.0141445369669801,0.0184448907435916,0.000257657592244119,102111.683868676,783.6985149690754,311.63985986256682,2988.1140756618342,1188.231742188975,0.131410300806141,0.0522556658530092
1000,101000,,,,,42.315000,-70.860000,20 minute Drive Time,P,20,3542.2520703385185,8161.1172291947787,116.37983484625113,9.8675496688741742,5.9205298013245065,0,54.668345775667213,45.918201267051806,0.005208333333333333,0.032854758084771,0.00278567122636509,0.00167140273581905,0,0.0154332172556096,0.0129629965217759,1.47034520127632E-06,90295.1360508968,63.941905868555928,29.682782499430079,283.7108313411984,131.70278215893072,0.0800933490072279,0.0371805223184878
1001,101001,,,,,42.315000,-70.845000,20 minute Drive Time,P,20,3550.2916386838424,8175.7826968206782,116.4769571484094,9.8675496688741742,5.9205298013245065,0,54.689928509480154,45.993740835397134,0.005208333333333333,0.032807715253384,0.0027793631264986,0.00166761787589916,0,0.0154043481706068,0.012954919064747,1.46701563234511E-06,90297.6026138705,63.985833533562676,29.692945733619251,284.25039968652209,131.90781813015371,0.080063957729370888,0.0371540795952905
1002,101002,,,,,42.315000,-70.830000,20 minute Drive Time,P,20,3550.2916386838424,8175.7826968206782,116.4769571484094,9.8675496688741742,5.9205298013245065,0,54.689928509480154,45.993740835397134,0.005208333333333333,0.032807715253384,0.0027793631264986,0.00166761787589916,0,0.0154043481706068,0.012954919064747,1.46701563234511E-06,90297.6026138705,63.985833533562676,29.692945733619251,284.25039968652209,131.90781813015371,0.080063957729370888,0.0371540795952905
1003,101003,,,,,42.315000,-70.815000,20 minute Drive Time,P,20,13460.596031723102,33849.525293493272,4434.4018601270482,3338.6057102287491,60.913556172883645,504.43710484863215,145.37548364939505,362.39632429200736,22.67368093541927,0.329435773102196,0.248028074118006,0.00452532384370843,0.0374750942424693,0.010800077745947,0.0269227546416172,0.00168444851045105,132789.653612181,896.61080680166583,384.58159134357635,2657.7453448579536,1139.9817249108294,0.19744633436694339,0.0846902857959774
1004,101004,,,,,42.315000,-70.800000,20 minute Drive Time,P,20,13463.13769838977,33854.191960159944,4434.4747767937151,3338.6057102287491,60.913556172883645,504.43710484863215,145.42235864939505,362.41194929200731,22.684097602085942,0.329378995902574,0.247981249618212,0.00452446952096235,0.0374680194282618,0.0108015205598609,0.0269188325493657,0.00168490422591452,132779.205693401,896.557520998706,384.55519993833968,2657.927636524621,1140.0494332441631,0.1974225991050009,0.0846793265273159
1005,101005,,,,,42.315000,-70.785000,20 minute Drive Time,P,20,13904.57396697594,35080.264184404652,4549.213593125859,3389.5059449362802,62.982168821037938,522.828931448003,160.06327337730747,391.50404544000395,22.32922910326797,0.327173892844935,0.24376913330725,0.00452960076091679,0.0376012190441611,0.0115115553887135,0.0281564934222254,0.00160589092167088,132693.771965113,927.17582245155552,397.20451643462604,2724.4537144390206,1167.1630061824792,0.1959393880682522,0.0839409397910752
1006,101006,,,,,42.315000,-70.770000,20 minute Drive Time,P,20,13891.270308439352,35047.163269770506,4547.48584922342,3389.5059449362802,62.879729796647695,522.6575899845883,159.28400508462451,390.82935031805266,22.32922910326797,0.327362850786993,0.244002590812523,0.00452656441063179,0.037624895231292,0.0114664822977244,0.0281348891526941,0.00160742888213055,132723.166530857,926.63986210591349,396.97105289162471,2722.6027998048744,1166.3587378897964,0.195993796056997,0.083963432572556
1007,101007,,,,,42.315000,-70.755000,20 minute Drive Time,P,20,7499.87298466126,19040.269809407491,1947.0941798537078,1166.6068122473259,29.227735758317607,229.09873443171733,248.31914046576225,272.84445965329826,0.99729729729729655,0.259616954025209,0.15555020926798,0.00389709743326243,0.0305470152494942,0.0331097794554154,0.0363798773940998,0.000132975224958739,125227.534760048,459.18809140441829,194.87696580748096,1345.6717192800079,571.09586797899613,0.17942593455011549,0.0761474053156635
1008,101008,,,,,42.300000,-71.535000,20 minute Drive Time,P,20,28990.341003381072,75162.888695580536,4288.5903012287117,2485.106719385753,10.801346872741009,632.84459803766242,215.96507726376774,905.27987243083123,38.592687237998533,0.147931695619881,0.0857218864412778,0.000372584333226066,0.021829498244393,0.0074495528437758,0.0312269480488433,0.00133122570836602,116194.460627123,1343.41037106992,533.50433232817647,4129.276143897112,1639.8464382807988,0.1424362736338812,0.0565652690352814
